,title,price,rating,image,description,url
0,"M&M'S, SNICKERS, 3 MUSKETEERS, SKITTLES & STARBURST Full Size Chocolate Candy Variety Mix 56.11-Ounce 30-Count Box",$19.12,4.7 ,https://m.media-amazon.com/images/I/515Uz4nYuaL._SX300_SY300_QL70_FMwebp_.jpg,"This full size candy bars variety pack features thirty singles size SNICKERS Chocolate Bars, M&M'S Peanut Chocolate Candies, M&M'S Milk Chocolate Candies, SKITTLES Original Candy, STARBURST Original Candy, and 3 MUSKETEERS Candy Bars. Order this box of assorted chocolate bars to make sure you're the hero house on Halloween night or the favorite party guest. Individually wrapped packs also make a great addition to concession stands and fundraisers. Be sure to get these classic favorites for your vending machines.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDkwNDMzOTgxOTkwNzc6MTcxMDcyMzYyMDpzcF9hdGY6MzAwMTI3OTA4NTkzODAyOjowOjo&url=%2FSNICKERS-MUSKETEERS-SKITTLES-STARBURST-Variety%2Fdp%2FB00E3K3UX2%2Fref%3Dsr_1_1_sspa%3Fcrid%3D1CD9QQYL8F4AN%26dib%3DeyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ%26dib_tag%3Dse%26keywords%3Dcandy%26qid%3D1710723620%26sprefix%3Dcandy%252Caps%252C102%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
1,"SKITTLES & STARBURST Full Size Chewy Easter Candy Assortment, 37.05 oz, 18 ct",$18.14,4.7 ,https://m.media-amazon.com/images/I/51INPqQGIzL._SX300_SY300_QL70_FMwebp_.jpg,"On the hunt for variety this Easter? Fill your Easter baskets and Easter eggs with this full size chewy candy variety pack of SKITTLES and STARBURST Easter candy. This 18-piece box full of assorted chewy candy treats is sure to sprout smiles on the faces of your friends and family. Packed with Easter candy egg hunt essential, this box includes SKITTLES Original Chewy Candy, SKITTLES Sour Candy, and SKITTLES Wild Berry Chewy Candy flavors and STARBURST Original Fruit Chews, STARBURST FaveREDS Fruit Chewy candy. The Easter candy assortment makes preparing Easter basket building a breeze. More than just an Easter candy, this candy assortment is the perfect complement to any Spring celebration. Whether you add them to your favorite candy dish, baked goods recipes, or enjoy them on their own, there are many fun ways to enjoy this chewy variety pack of SKITTLES and STARBURST Easter candy. So grab a box this Easter and make some-bunny smile.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDkwNDMzOTgxOTkwNzc6MTcxMDcyMzYyMDpzcF9hdGY6MzAwMTI3OTIwNTIwOTAyOjowOjo&url=%2FSKITTLES-STARBURST-Variety-37-05-Ounce-18-Count%2Fdp%2FB07TRNR58Z%2Fref%3Dsr_1_2_sspa%3Fcrid%3D1CD9QQYL8F4AN%26dib%3DeyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ%26dib_tag%3Dse%26keywords%3Dcandy%26qid%3D1710723620%26sprefix%3Dcandy%252Caps%252C102%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
2,"Mars SNICKERS, TWIX, MILKY WAY & 3 MUSKETEERS Variety Pack Full Size Bulk Milk Chocolate Candy Bars Assortment, 53.68 oz, 30 Bars",$18.14,4.7 ,https://m.media-amazon.com/images/I/511Qe+N3mEL._SY300_SX300_.jpg,"Keep your guests smiling and satisfied with a variety pack of SNICKERS, TWIX, M&M's Peanut, M&M'S Peanut Butter & 3 MUSKETEERS Assorted Milk Chocolate Candy Bars. Put these individually wrapped assorted chocolates out in a bowl during a movie or sporting event, pack them in school lunches or fill up the office candy bowl to give co-workers a treat. This 30 chocolate bars of assorted chocolates features individually wrapped, full-sized SNICKERS Milk Chocolate Bars, TWIX Caramel Chocolate Bars, 3 MUSKETEERS Milk Chocolate Bars and M&M'S Peanut Milk Chocolate and M&M Peanut Butter Milk Chocolate Candy. Great for filling pinatas and filling Christmas stockings, this milk chocolate variety pack has 30 Bars of delicious candy to keep the fun going. Try incorporating different chocolate candy flavors into your baking projects to create uniquely delicious treats. Add a few SNICKERS & 3 MUSKETEERS milk chocolate candy bar pieces to your ice cream sundae or top your brownies with a few M&M'S & TWIX caramel chocolate bars. Fill piñatas and dessert table candy bowls with minis-size candy for celebrations of all types. Stuff stockings, prepare Easter baskets, create Valentine's Day dessert recipes and fill Halloween candy bowls with a variety of minis-size chocolates. Add delicious fun to everyday celebrations and special events by adding this Chocolate Bar Variety Pack to your shopping list today!",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDkwNDMzOTgxOTkwNzc6MTcxMDcyMzYyMDpzcF9hdGY6MzAwMTM3MzIyNDA2OTAyOjowOjo&url=%2FSNICKERS-MUSKETEERS-Christmas-Variety-30-Count%2Fdp%2FB01KH9SUBY%2Fref%3Dsr_1_3_sspa%3Fcrid%3D1CD9QQYL8F4AN%26dib%3DeyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ%26dib_tag%3Dse%26keywords%3Dcandy%26qid%3D1710723620%26sprefix%3Dcandy%252Caps%252C102%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
3,"Airheads Candy Mini Bars, Assorted Fruit Flavors, Individually Wrapped, Non Melting, Party, Pantry 80ct Bag, Box of 4 Bags",$14.99,4.8 ,https://m.media-amazon.com/images/I/51WzVmi354S._SX300_SY300_QL70_FMwebp_.jpg,"Product Description   Nothing beats the tremendously tangy, playfully chewy chew of Airheads candy! Enjoy Airheads individually wrapped assorted fruit mini bars. Packed with juicy deliciousness, every bite of these assorted fruit mini bars will have your taste buds happy! Gluten-free, peanut-free and kosher, these Airheads bars are the perfect candy for fundraising, holidays like Halloween, events, party favors, concession stands, office treats, movie sweets and more. There's more to explore! Want your favorite Airheads flavor and chew but packed in a smaller size? Every handful of Airheads Bites has more of the Airheads flavor you love.   Manufacturer Contact Information   3645 Turfway Road P.O. Box 18190 Erlanger, KY 41018",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDkwNDMzOTgxOTkwNzc6MTcxMDcyMzYyMDpzcF9hdGY6MzAwMDY2NDE3MTY2ODAyOjowOjo&url=%2FAirheads-Variety-Easter-Stuffers-Melting%2Fdp%2FB00UF7KCZG%2Fref%3Dsr_1_4_sspa%3Fcrid%3D1CD9QQYL8F4AN%26dib%3DeyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ%26dib_tag%3Dse%26keywords%3Dcandy%26qid%3D1710723620%26sprefix%3Dcandy%252Caps%252C102%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
4,"Nerds Gummy Clusters Candy, Rainbow, Resealable 8 Ounce Bag",$23.05,4.8 ,https://m.media-amazon.com/images/I/51+zgP-1pWL._SY300_SX300_.jpg,"Crunchy, gummy, yummy – it's all coming together to provide a truly craveable experience in every bite of NERDS wild candy innovation: NERDS Gummy Clusters. Candy lovers are gearing up for this breakthrough, one-of-a-kind poppable treat, with Rainbow NERDS candy surrounding and accentuating a fruity gummy center. Experience the delectable candy revolution. NERDS Gummy Clusters delivers multiple textures and flavors, taking hungry fans on a taste-filled journey as they chew. This candy fuels fun well beyond snack time, so what are you waiting for? Haven’t we told you just enough about NERDS Gummy Clusters to convince you to treat yourself? Go ahead!",https://www.amazon.com/Nerds-Gummy-Clusters-8-oz/dp/B08LGD7WRZ/ref=sr_1_5?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ&dib_tag=se&keywords=candy&qid=1710723620&sprefix=candy%2Caps%2C102&sr=8-5
5,"Airheads Candy Bars, Variety Bulk Box, Chewy Full Size Fruit Taffy, Gifts, Holiday, Parties, Concessions, Pantry, Non Melting, Party, 60 Individually Wrapped Full Size Bars",$14.99,4.8 ,https://m.media-amazon.com/images/I/5100s0xU8GL._SX300_SY300_QL70_FMwebp_.jpg,"Product Description   Nothing beats the tremendously tangy, playfully chewy chew of Airheads candy. This box is the delicious answer to your sweet tooth's dream and your bulk candy needs Gluten-free, peanut-free and kosher, these mouth-watering White Mystery bars are individually wrapped, making them the perfect candy for fundraising, holidays like Halloween, events, party favors, concession stands, office treats, movie sweets and more. There's more to explore Want your favorite Airheads flavor and chew but packed in a smaller size? Every handful of Airheads Bites has more of the Airheads flavor you love.   Manufacturer Contact Information   3645 Turfway Road P.O. Box 18190 Erlanger, KY 41018",https://www.amazon.com/AirHeads-Chewy-Fruit-Variety-Packaging/dp/B0017L4PH0/ref=sr_1_6?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ&dib_tag=se&keywords=candy&qid=1710723620&sprefix=candy%2Caps%2C102&sr=8-6
6,"STARBURST FaveREDS Fruit Chews Chewy Easter Candy, Sharing Size, 15.6 oz Bag",$11.17,4.7 ,https://m.media-amazon.com/images/I/51pRfcHOi8L._SX300_SY300_QL70_FMwebp_.jpg,"Easter just got a whole lot sweeter? Fill your Easter baskets and Easter eggs with the sharing size pack of juicy STARBURST FaveREDS Chewy Easter Candy. Watch smiles grow on the faces of friends and family when they enjoy the classic flavors of strawberry, fruit punch, watermelon, and cherry chewy candy. This Easter candy essential can fill Easter eggs for the big Easter hunt with enough fruit candy leftover to fill Easter baskets. It's the perfect complement to jelly beans and a chocolate bunny is STARBURST FaveREDS. Add a pop of color to your party favors, candy dishes, and piñata fillers with this FaveREDS chewy candy. This resealable bag of STARBURST will keep this chewy Easter candy fresh for any Springtime celebration. Whether to decorate your favorite dessert recipes or to enjoy post-Easter egg decorating, STARBURST FaveREDS Chewy Easter candy can add juicy, fruity flavor to all your Easter traditions. Hop to it and order STARBURST FaveREDS Chewy Easter Candy today.",https://www.amazon.com/STARBURST-FaveReds-Summer-Sharing-Resealable/dp/B07WXJFFSY/ref=sr_1_7?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9._lUjDwD0fQyU4r7ZB2SV9yOO_NkWPZ3s5RK8-iGbDaqdE45bAKVkt4vhdQr7JiigVFUNiVgmqWfNFQLeOyxCx-MypwtboLrNdfxQxgY_e1MTpacGEqwh_fFjeHIAtNnqKx9jUUrba2F2jnk1DTitwlb-v22g995woeCMpTls21AyEWnSKB0cHgUnEpC_yYOuJz1PE0jjNymkxFVkOnFXPD9Z7h8e7ai2LjHOJt0njy8QjHQF9snK3XEcw_SBFrUlX9gFSiTOMaMvDQDV2Y4JKqqgZeUplrT1GW5QQf5edT8.J_0jMhNMnPer8c3j7M5PCx3v1ieTGzRewVcY5sIt1ZQ&dib_tag=se&keywords=candy&qid=1710723620&sprefix=candy%2Caps%2C102&sr=8-7
7,Premium Freeze Dried Sour Skittles - Cosmic Crunchies Dried Candy - Freetles Dry Candy for All Ages (4 Ounce),$9.99,4.6 ,https://m.media-amazon.com/images/I/51qEHqieVLL._SX300_SY300_QL70_FMwebp_.jpg,,https://aax-us-iad.amazon.com/x/c/RCDf_TJE1CDjcqOLJcVSO24AAAGOTxLf5wEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBAZNdg/https://www.amazon.com/Premium-Freeze-Dried-Sour-Skittles/dp/B0C5NNKCSH/ref=sxin_12_sbv_search_btf?content-id=amzn1.sym.c44d9f79-d706-4fe9-a72f-cc7d2fe3208f%3Aamzn1.sym.c44d9f79-d706-4fe9-a72f-cc7d2fe3208f&crid=1CD9QQYL8F4AN&cv_ct_cx=candy&dib=eyJ2IjoiMSJ9.qFOjYOc4vYV1en_6NK0jiA.ih6SFbBobMV8wIzSLCBisVuL53fWwcXrwW0RHPXssTY&dib_tag=se&keywords=candy&pd_rd_i=B0C5NNKCSH&pd_rd_r=41aafa74-24e0-4659-91c6-92d33741d287&pd_rd_w=Rcdgs&pd_rd_wg=gz74i&pf_rd_p=c44d9f79-d706-4fe9-a72f-cc7d2fe3208f&pf_rd_r=1X390ZMYSS28Y8WEN7MH&qid=1710723620&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=candy%2Caps%2C102&sr=1-1-5190daf0-67e3-427c-bea6-c72c1df98776
8,"Airheads Candy Bites, Assorted Fruit Flavors, Movie Theater, Party, Concessions, 2oz Packs (Box of 18)",$26.28,4.6 ,https://m.media-amazon.com/images/I/51U+MjvJtuL._SX300_SY300_.jpg,"Satisfy your sweet cravings with Airheads Soft Filled Bites. The future of 3D flavor is now, play delicious with each dimension of tangy, sweet and smooth Airheads flavor in every bite. This bulk box of Airheads Soft Filled Bites are filled with assorted sweetly sour fruit flavored Soft Filled Bites. The 3D flavor of each chewy piece comes from three layers - the tangy sugar coating, the soft and sweet outer shell and the smooth fondant in the flavor blast center. Peanut-free and allergy friendly, these Airheads Soft Filled bites are the perfect candy for theaters, movie night snacks, fundraising, holidays, events, party favors, concession stands, office treats, movie sweets and more. When you need your flavor turned all the way up, you gotta get Airheads Xtremes belts! Try all our sweetly sour flavors including Rainbow Berry and Bluest Raspberry.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI2NjQ4NTI0MjM0MDc3OjE3MTA3MjM2MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAwNTU0Nzk0MTAzMTo6MDo6&url=%2FAirheads-Theater-Melting-Halloween-Concessions%2Fdp%2FB00UF7KLO8%2Fref%3Dsxin_13_pa_sp_search_thematic_top-features-in-reviews-t1_0_sspa%3Fcontent-id%3Damzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%253Aamzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%26crid%3D1CD9QQYL8F4AN%26cv_ct_cx%3Dcandy%26dib%3DeyJ2IjoiMSJ9.dvbl7qx_fe_lpL13Z6CpJEYdj25d8F2oyMl3vlyNNC8yaKuRo_RzriAw1D4spGcTYcb8Uu7fh1qaeH0RoyaWpf8OjCIggM_wLWSHGnsIhvBs9P4SMUVy3z1lBowfVb4R.UyywrdwszpS3cjiIss8nr_k8ld2J_nb8O0EoBiDzlDo%26dib_tag%3Dse%26keywords%3Dcandy%26pd_rd_i%3DB00UF7KLO8%26pd_rd_r%3D41aafa74-24e0-4659-91c6-92d33741d287%26pd_rd_w%3DtOE9A%26pd_rd_wg%3Dgz74i%26pf_rd_p%3D2a55907f-790c-4c82-8698-270a067b5da2%26pf_rd_r%3D1X390ZMYSS28Y8WEN7MH%26qid%3D1710723620%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dcandy%252Caps%252C102%26sr%3D1-1-6101e845-7cb3-46f5-9461-6449f713b883-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
9,"DOVE PROMISES Dark Chocolate Candy, 136 Ct Bulk Bag",$9.79,4.7 ,https://m.media-amazon.com/images/I/41i6N3ffVSL._SX300_SY300_QL70_FMwebp_.jpg,"DOVE PROMISES are pure pleasure in every bite! Made with only the finest quality cacao and rich dark chocolate—these premium ingredients offer you sweet, perfect moments of enjoyment. Not only will DOVE PROMISES elegant foils make candy dishes pop, but the sweet words of affirmation tucked under each wrapper will warm the hearts of loved ones and yourself.Indulge in the 2-pound bulk candy bag of DOVE PROMISES Dark Chocolate Candy, offering a sweet treat to reward yourself after conquering the day. Share the joy of PROMISES, from gift bags to goodie bags, and treat yourself and others.Make every moment a DOVE chocolate moment. Treat yourself and add DOVE PROMISES Dark Chocolate Candy to your cart today.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI2NjQ4NTI0MjM0MDc3OjE3MTA3MjM2MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE0OTIzMjU3NDkwMjo6MTo6&url=%2FPROMISES-Chocolate-Candy-43-07-153-Piece%2Fdp%2FB07NDFVZY1%2Fref%3Dsxin_13_pa_sp_search_thematic_top-features-in-reviews-t1_0_sspa%3Fcontent-id%3Damzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%253Aamzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%26crid%3D1CD9QQYL8F4AN%26cv_ct_cx%3Dcandy%26dib%3DeyJ2IjoiMSJ9.dvbl7qx_fe_lpL13Z6CpJEYdj25d8F2oyMl3vlyNNC8yaKuRo_RzriAw1D4spGcTYcb8Uu7fh1qaeH0RoyaWpf8OjCIggM_wLWSHGnsIhvBs9P4SMUVy3z1lBowfVb4R.UyywrdwszpS3cjiIss8nr_k8ld2J_nb8O0EoBiDzlDo%26dib_tag%3Dse%26keywords%3Dcandy%26pd_rd_i%3DB07NDFVZY1%26pd_rd_r%3D41aafa74-24e0-4659-91c6-92d33741d287%26pd_rd_w%3DtOE9A%26pd_rd_wg%3Dgz74i%26pf_rd_p%3D2a55907f-790c-4c82-8698-270a067b5da2%26pf_rd_r%3D1X390ZMYSS28Y8WEN7MH%26qid%3D1710723620%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dcandy%252Caps%252C102%26sr%3D1-2-6101e845-7cb3-46f5-9461-6449f713b883-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
10,"Ring Pop Colorfest Blue Raspberry Easter Candy - 30 Count Bulk Lollipop Pack – Individually Wrapped Lollipop Suckers - Candy For Party Favors, Blue Color Parties, Easter Basket Stuffers, Gift Exchange",$7.72,4.8 ,https://m.media-amazon.com/images/I/51sncB5Vp0L._SX300_SY300_QL70_FMwebp_.jpg,"Ring Pop Colorfest Blue Raspberry Lollipops is the ultimate iconic blue wearable lollipop hard candy ring with an eye-catching candy gem that is deliciously playful. Perfect for delighting your kids and loved ones in your life, this hard candy blue raspberry lollipop is loved by kids and adults alike, making it ideal for sharing with kids, family, and friends during Easter get-togethers! These shelf-stable treats are the perfect individually wrapped lollipops to share and are the ultimate candy for kids' gifts, party favors, kids' birthday parties, birthday snacks, or just a fun and sweet treat. These festive fun treats are great to use as Easter basket fillers, bring to Easter egg hunts, or use as decoration at an Easter party!Vibrantly colorful and unique, these Blue Raspberry Ring Pop lollipops add a level of fun, no matter what or where it may be. So, what are you waiting for? Brighten up your next Easter celebration and bring a bag of these delicious candy treats with a mouth-watering Blue Raspberry flavor to share with your kids, family, and friends. Ring Pop Colorfest Blue is great for blue-themed parties and is also a fun and unique idea to wear for bachelorette parties, use as birthday goody bag fillers, and give as a wearable, sweet reward for kids.Each blue lollipop bag includes 30 individually-wrapped Ring Pop Colorfest Blue Raspberry gem candy and matching color ring lollipops in a classic mouthwatering flavor that kids love. Unwrap the fun at your next party with the bulk Ring Pop Colorfest Blue Raspberry party pack! Ring Pop Colorfest lollipops make an excellent candy for birthday treat bags, blue-theme party decorations, gifts, or as tasty treats to keep on hand as a pantry staple for snacks or a delicious candy treat.Our candy is shelf-stable and long-lasting. Disclaimer: Not for children 3 and under.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI2NjQ4NTI0MjM0MDc3OjE3MTA3MjM2MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMjgyMDY1NDgwMjo6Mjo6&url=%2FRing-Pop-Individually-Flavored-Raspberry%2Fdp%2FB08DHDS93Q%2Fref%3Dsxin_13_pa_sp_search_thematic_top-features-in-reviews-t1_0_sspa%3Fcontent-id%3Damzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%253Aamzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%26crid%3D1CD9QQYL8F4AN%26cv_ct_cx%3Dcandy%26dib%3DeyJ2IjoiMSJ9.dvbl7qx_fe_lpL13Z6CpJEYdj25d8F2oyMl3vlyNNC8yaKuRo_RzriAw1D4spGcTYcb8Uu7fh1qaeH0RoyaWpf8OjCIggM_wLWSHGnsIhvBs9P4SMUVy3z1lBowfVb4R.UyywrdwszpS3cjiIss8nr_k8ld2J_nb8O0EoBiDzlDo%26dib_tag%3Dse%26keywords%3Dcandy%26pd_rd_i%3DB08DHDS93Q%26pd_rd_r%3D41aafa74-24e0-4659-91c6-92d33741d287%26pd_rd_w%3DtOE9A%26pd_rd_wg%3Dgz74i%26pf_rd_p%3D2a55907f-790c-4c82-8698-270a067b5da2%26pf_rd_r%3D1X390ZMYSS28Y8WEN7MH%26qid%3D1710723620%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dcandy%252Caps%252C102%26sr%3D1-3-6101e845-7cb3-46f5-9461-6449f713b883-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
11,"Ring Pop Bulk Easter Candy Lollipop Variety Party Pack - 20 Count Lollipops w/ Assorted Flavors - Candy For Party Favors, Easter Egg Hunt, Easter Basket Stuffers, Gift Exchange",$15.20,4.8 ,https://m.media-amazon.com/images/I/61QH5HFV7wL._SX300_SY300_QL70_FMwebp_.jpg,"Ring Pop is the ultimate iconic wearable lollipop hard candy with an eye-catching candy gem that is deliciously playful. This hard candy is adored by kids and adults which makes it perfect for sharing with kids, family, and friends during Easter. These festive fun treats are great to use as Easter egg fillers, bring to special events, or use as decoration at color-specific parties! Kids enjoy sharing and wearing their favorite candy gem with friends because hangouts are way more fun with Ring Pop! These individually wrapped lollipops are the ultimate candy for kids' party favors, kids birthday parties, birthday snacks, or just a fun and sweet treat. These festive fun treats are great to use as Easter basket stuffers, bring to gift exchanges, or use as decoration at an Easter party!Vibrantly colorful and unique, Ring Pop adds a level of fun, no matter what or where it may be. So, what are you waiting for? Make it over the top this Easter and keep the fun going and bring a bag of these delicious candy treats in a variety of mouth-watering flavors to share with your kids, family and friends. Ring Pop is ideal to use as birthday goody bag fillers, and give as a wearable, sweet Easter treat for kids. Also a fun and unique idea to wear for bachelorette parties.Each lollipop variety bag includes 20 individually-wrapped Ring Pop gem candy lollipops in a selection of 5 assorted flavors of classic mouthwatering favorites - Strawberry, Blue Raspberry, Watermelon, Cherry, and Twisteted Berry Blast. Unwrap the fun at your next Easter gathering because the variety pack means there are different tasty flavors for kids to enjoy and share the fun together! They're also perfect to bring to your next get-together, birthday party, or any special occasion. These individually wrapped candies are the perfect sweet treat to share with your kids, family, and friends, no matter the occasion. Our candy mix is shelf-stable. Disclaimer: Not for children 3 and under.""",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI2NjQ4NTI0MjM0MDc3OjE3MTA3MjM2MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEyNzY3MjAwODI5ODo6Mzo6&url=%2FRing-Pop-Individually-Lollipop-Assorted%2Fdp%2FB06XGNL1RX%2Fref%3Dsxin_13_pa_sp_search_thematic_top-features-in-reviews-t1_0_sspa%3Fcontent-id%3Damzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%253Aamzn1.sym.2a55907f-790c-4c82-8698-270a067b5da2%26crid%3D1CD9QQYL8F4AN%26cv_ct_cx%3Dcandy%26dib%3DeyJ2IjoiMSJ9.dvbl7qx_fe_lpL13Z6CpJEYdj25d8F2oyMl3vlyNNC8yaKuRo_RzriAw1D4spGcTYcb8Uu7fh1qaeH0RoyaWpf8OjCIggM_wLWSHGnsIhvBs9P4SMUVy3z1lBowfVb4R.UyywrdwszpS3cjiIss8nr_k8ld2J_nb8O0EoBiDzlDo%26dib_tag%3Dse%26keywords%3Dcandy%26pd_rd_i%3DB06XGNL1RX%26pd_rd_r%3D41aafa74-24e0-4659-91c6-92d33741d287%26pd_rd_w%3DtOE9A%26pd_rd_wg%3Dgz74i%26pf_rd_p%3D2a55907f-790c-4c82-8698-270a067b5da2%26pf_rd_r%3D1X390ZMYSS28Y8WEN7MH%26qid%3D1710723620%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dcandy%252Caps%252C102%26sr%3D1-4-6101e845-7cb3-46f5-9461-6449f713b883-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
